index,age,race,sex,education,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,y
3856,36,4,1,11,2,8,0,32,4,20507,9,7688,0,50,1
3857,43,4,1,12,2,2,0,32,4,196084,14,0,0,55,0
3858,62,4,1,7,2,10,0,32,8,170114,12,0,0,50,0
3859,52,4,1,11,2,4,0,32,4,163998,9,99999,0,45,1
3860,54,4,1,11,2,8,0,4,4,156877,9,0,0,40,0
3861,32,4,0,12,4,9,1,32,4,98656,14,0,0,40,0
3862,40,4,1,11,2,8,0,32,6,240698,9,0,0,60,0
3863,57,4,0,8,6,2,1,32,4,167864,11,0,0,40,0
3864,34,2,1,11,4,11,1,32,4,483777,9,0,0,40,0
3865,34,4,1,11,2,8,0,32,4,183778,9,0,0,40,0
3866,29,4,1,9,2,2,0,19,7,303446,13,0,0,25,0
3867,45,2,0,11,5,12,4,32,4,114797,9,0,0,40,0
3868,43,4,1,9,2,2,0,32,4,243580,13,0,0,40,1
3869,46,4,1,7,2,8,0,32,4,74895,12,0,1485,55,0
3870,22,2,0,8,4,13,3,32,4,236684,11,0,0,36,0
3871,47,4,1,11,2,6,0,32,6,265097,9,0,0,45,1
3872,48,2,1,15,2,4,0,32,4,119722,10,0,0,8,0
3873,23,4,0,9,4,5,3,32,4,192812,13,0,0,40,0
3874,45,4,1,11,2,12,0,32,4,185385,9,0,0,40,0
3875,20,4,0,15,4,11,3,32,4,211345,10,0,0,20,0
3876,51,4,1,11,3,0,1,32,0,163998,9,0,0,20,1
3877,25,4,0,12,4,13,1,32,4,262778,14,0,0,37,0
3878,90,4,1,11,2,12,0,32,4,84553,9,0,0,40,0
3879,36,4,1,8,0,0,3,32,0,187203,11,0,0,50,0
3880,19,4,0,15,4,4,3,32,4,143857,10,0,0,35,0
3881,33,4,0,11,0,9,1,32,4,258932,9,0,0,40,0
3882,24,4,1,0,2,11,0,32,4,611029,6,0,0,40,0
3883,44,4,0,8,2,6,5,32,4,110908,11,0,0,25,0
3884,41,4,0,11,2,13,5,32,6,196001,9,0,0,20,0
3885,42,4,1,15,2,6,0,32,4,185145,10,0,0,57,0
3886,23,4,0,9,4,9,3,32,4,117789,13,0,0,40,0
3887,27,4,0,9,4,2,1,32,4,335421,13,0,0,20,0
3888,27,4,0,9,4,2,1,32,2,255237,13,0,0,40,0
3889,47,2,0,11,2,11,5,32,4,181342,9,0,0,40,0
3890,24,4,1,1,4,8,1,32,4,263498,7,0,0,40,0
3891,24,4,1,5,2,8,0,32,6,236769,4,0,0,40,0
3892,53,4,1,11,2,12,0,32,4,257940,9,2829,0,40,0
3893,56,4,0,15,0,9,1,32,4,34626,10,0,1980,40,0
3894,36,3,1,2,2,8,0,32,4,179666,8,0,0,40,0
3895,57,4,1,11,2,6,0,32,2,52267,9,0,0,72,0
3896,19,4,1,11,4,13,3,32,4,571853,9,0,0,30,0
3897,40,2,0,15,0,1,4,32,7,141583,10,0,0,35,0
3898,54,4,1,0,0,13,1,32,4,222020,6,0,0,70,0
3899,62,2,0,11,4,13,2,32,4,210464,9,0,0,38,0
3900,17,4,1,2,4,13,3,32,4,244602,8,0,0,15,0
3901,32,4,1,11,2,8,0,32,6,35595,9,0,0,50,0
3902,47,2,1,9,2,3,0,32,1,227244,13,0,0,50,1
3903,32,4,0,15,0,1,4,32,4,180296,10,0,0,40,0
3904,28,4,1,15,2,1,0,32,4,223751,10,0,0,40,1
3905,31,4,0,11,4,1,1,32,4,106437,9,0,0,40,0
3906,39,4,1,15,2,10,0,32,4,165186,10,0,0,45,0
3907,52,4,0,11,0,1,1,32,2,378045,9,0,0,45,0
3908,36,4,1,14,2,8,0,32,6,175769,15,0,0,60,0
3909,25,4,0,7,0,1,4,32,4,28008,12,0,0,40,0
3910,20,4,1,15,4,13,1,32,4,219122,10,0,0,40,0
3911,41,4,0,15,4,8,1,32,4,175642,10,0,0,40,0
3912,30,4,1,15,2,1,0,36,1,321990,10,7298,0,48,1
3913,34,4,1,11,2,1,0,32,4,112212,9,0,1485,40,0
3914,49,4,1,6,6,11,4,32,2,102359,5,0,2231,40,1
3915,19,4,0,15,4,0,3,32,0,369527,10,0,0,40,0
3916,65,4,0,15,6,13,4,32,4,243569,10,0,0,24,0
3917,22,4,1,15,4,13,3,32,7,124942,10,0,0,45,0
3918,28,4,0,11,5,9,4,32,4,179512,9,0,0,50,0
3919,40,2,0,0,2,13,5,32,4,222848,6,0,0,32,0
3920,25,4,1,1,4,13,1,32,4,215384,7,0,0,40,0
3921,25,0,0,15,4,0,1,32,0,12285,10,0,0,20,0
3922,53,4,0,11,2,1,5,32,2,155314,9,0,0,40,1
3923,59,4,1,11,2,8,0,32,4,144092,9,0,0,40,0
3924,34,4,0,11,2,1,5,32,4,162442,9,0,0,20,1
3925,50,4,1,14,2,2,0,32,5,175070,15,0,0,45,1
3926,18,4,0,15,4,13,3,32,4,142647,10,0,0,20,0
3927,48,4,1,11,2,8,0,32,4,102092,9,0,0,40,0
3928,44,4,1,9,0,4,4,32,4,101214,13,0,0,44,1
3929,58,4,0,9,0,2,1,32,2,34878,13,0,0,50,0
3930,55,1,1,9,2,13,2,23,4,202559,13,0,0,35,0
3931,21,4,1,15,4,1,2,19,4,250647,10,0,0,30,0
3932,39,2,0,11,4,4,4,32,4,175390,9,0,0,40,0
3933,44,4,0,10,3,2,4,32,2,231793,16,0,0,38,0
3934,70,4,1,12,2,2,0,32,6,37203,14,9386,0,30,1
3935,31,0,0,15,4,1,3,32,2,50442,10,0,0,25,0
3936,49,4,1,5,2,12,0,32,4,348751,4,0,0,40,0
3937,55,4,1,12,2,2,0,32,6,157486,14,7298,0,40,1
3938,32,1,0,15,2,4,2,4,4,288229,10,0,0,40,0
3939,36,4,0,11,2,10,5,32,4,99270,9,0,0,40,0
3940,35,4,0,11,0,1,1,32,4,214896,9,0,0,45,0
3941,37,4,1,11,4,12,1,32,4,127961,9,0,0,40,0
3942,47,4,1,15,2,2,0,32,4,278322,10,7688,0,40,1
3943,40,4,0,7,0,6,4,32,4,106698,12,0,0,40,0
3944,68,4,1,6,2,0,0,32,0,141181,5,0,0,2,0
3945,20,4,0,15,4,13,3,32,4,199268,10,0,0,20,0
3946,60,4,1,15,2,11,0,32,4,165517,10,0,0,40,0
3947,46,4,1,11,2,13,0,32,7,222374,9,0,0,43,1
3948,24,4,0,9,4,2,1,32,2,184678,13,0,0,40,0
3949,30,4,0,9,4,2,1,32,2,118500,13,0,0,40,0
3950,25,4,1,0,4,6,1,32,4,222539,6,2597,0,50,0
3951,29,4,1,11,2,6,0,32,6,169544,9,5178,0,40,1
3952,36,4,1,7,4,6,1,12,4,82743,12,0,0,55,0
3953,33,3,1,7,4,4,1,32,4,142383,12,0,0,36,0
3954,40,4,0,11,0,9,4,32,4,315321,9,0,625,52,0
3955,35,4,0,8,0,1,1,32,4,162256,11,6849,0,40,0
3956,43,1,0,12,2,2,5,28,4,158926,14,0,0,50,0
3957,37,4,1,6,2,6,0,32,4,203828,5,0,0,65,0
3958,47,4,1,9,2,2,0,32,6,274800,13,0,0,60,0
3959,64,4,1,1,2,4,0,32,4,102041,7,0,0,40,0
3960,29,1,1,11,4,13,1,30,7,67053,9,0,0,40,0
3961,34,4,0,9,5,9,1,32,4,48014,13,0,0,35,0
3962,18,4,1,1,4,11,3,32,4,187240,7,0,0,18,0
3963,46,4,0,11,2,4,5,32,4,142828,9,0,0,40,1
3964,34,4,1,11,2,9,0,32,4,381153,9,0,0,40,1
3965,47,2,0,11,0,9,4,32,4,176140,9,0,0,40,1
3966,38,4,0,11,2,4,5,32,6,423616,9,0,0,24,1
3967,60,4,1,9,2,0,0,32,0,160155,13,0,0,12,0
3968,22,4,0,15,4,12,3,32,4,99829,10,0,0,30,0
3969,17,4,0,1,4,14,3,32,4,285169,7,0,0,40,0
3970,60,1,1,11,2,13,0,23,4,276009,9,0,0,30,0
3971,20,2,1,15,4,0,2,32,0,273701,10,34095,0,10,0
3972,55,4,1,9,2,1,0,32,7,175127,13,7688,0,38,1
3973,54,4,1,11,0,0,2,32,0,196975,9,0,0,45,0
3974,61,4,1,11,2,8,0,32,4,51170,9,0,0,55,0
3975,60,4,0,11,2,5,5,32,4,207665,9,0,0,40,1
3976,47,4,1,11,2,8,0,32,4,312088,9,0,0,40,0
3977,30,4,1,11,4,8,2,32,4,94235,9,0,0,40,0
3978,29,4,1,11,2,1,0,18,4,272913,9,0,0,30,0
3979,27,4,1,11,4,8,1,13,4,113635,9,0,0,35,0
3980,34,4,1,15,2,8,0,32,6,29254,10,0,0,55,1
3981,45,4,1,11,2,3,0,32,4,278151,9,0,0,40,0
3982,21,4,1,7,4,1,3,32,4,174714,12,0,0,35,0
3983,44,4,1,9,2,9,0,32,4,193882,13,0,0,40,1
3984,48,2,0,11,4,13,4,6,4,169324,9,0,0,32,0
3985,44,4,1,15,2,8,0,32,4,74680,10,5178,0,50,1
3986,40,1,0,11,0,8,1,16,4,306225,9,0,0,40,0
3987,41,4,1,15,2,10,0,32,4,113597,10,0,0,16,0
3988,43,4,1,8,0,9,1,32,6,237670,11,0,0,25,0
3989,19,4,1,15,4,13,3,32,4,427862,10,0,0,35,0
3990,39,2,1,11,2,0,0,32,0,240226,9,0,0,40,0
3991,23,4,1,9,2,5,0,32,7,33551,13,0,0,38,0
3992,24,4,1,11,4,4,2,32,4,114230,9,0,0,40,0
3993,31,4,1,11,0,13,1,32,6,156033,9,0,0,35,0
3994,18,4,0,11,4,14,2,32,4,59202,9,0,0,10,0
3995,52,4,1,9,2,9,0,32,4,155983,13,0,0,40,1
3996,36,4,0,15,0,4,4,32,4,163290,10,0,0,40,0
3997,56,4,1,11,0,0,1,32,0,131608,9,0,0,10,0
3998,38,2,1,11,2,11,0,32,4,299810,9,0,0,40,0
3999,24,4,1,9,4,4,1,32,4,172496,13,0,0,30,0
4000,65,4,1,9,0,2,1,32,4,170939,13,6723,0,40,0
4001,41,4,0,14,0,2,4,32,4,222504,15,0,0,38,0
4002,38,4,0,8,4,5,3,32,4,162322,11,0,0,40,0
4003,19,4,0,15,4,0,3,32,0,220517,10,0,0,15,0
4004,67,4,0,10,4,2,1,32,2,190661,16,7896,0,50,1
4005,35,4,1,12,2,1,0,32,5,187046,14,0,0,50,0
4006,32,4,1,15,2,9,0,32,5,78530,10,15024,0,50,1
4007,36,4,0,11,4,1,1,32,4,116608,9,4865,0,40,0
4008,18,4,1,15,4,4,3,32,4,90934,10,0,0,28,0
4009,24,4,0,15,4,1,1,32,4,96844,10,0,0,17,0
4010,37,4,1,8,4,10,3,32,6,29054,11,0,0,84,0
4011,41,4,0,9,2,9,5,32,4,58484,13,0,0,40,0
4012,23,4,1,15,4,1,3,32,4,182117,10,0,0,40,0
4013,37,4,1,9,4,2,1,32,7,46814,13,0,0,38,0
4014,42,4,1,15,0,9,4,32,5,78765,10,0,0,90,1
4015,19,4,1,11,4,0,3,32,0,117201,9,0,0,30,0
4016,28,4,1,9,2,4,0,32,4,30070,13,0,0,50,0
4017,36,4,1,1,0,6,1,32,4,174308,7,0,0,40,0
4018,50,4,1,15,2,4,0,32,4,63000,10,0,0,60,1
4019,48,4,1,11,2,10,0,32,4,216292,9,0,0,43,0
4020,21,4,1,11,4,6,3,32,4,197918,9,0,0,40,0
4021,49,4,0,12,2,2,5,32,4,101825,14,0,1977,40,1
4022,23,4,0,11,4,5,1,32,4,580248,9,0,0,40,0
4023,54,4,1,5,2,10,0,32,6,30908,4,0,0,60,0
4024,30,4,1,6,4,8,3,32,4,149427,5,0,0,45,0
4025,24,4,0,7,2,1,5,32,4,97212,12,0,0,40,0
4026,30,4,1,15,4,2,1,32,7,111883,10,0,0,40,0
4027,49,4,1,11,0,2,1,32,4,188823,9,0,0,42,0
4028,45,4,1,12,2,2,0,32,7,199326,14,0,0,45,1
4029,34,4,1,12,2,4,0,32,5,154120,14,0,0,60,1
4030,44,2,0,11,0,12,4,32,4,111275,9,0,0,56,0
4031,21,4,1,15,4,8,1,32,4,312017,10,0,0,40,0
4032,51,4,1,14,2,2,0,32,4,310774,15,0,0,50,1
4033,30,2,1,15,0,8,1,32,4,262994,10,0,0,40,0
4034,58,4,0,2,0,4,1,32,6,211547,8,0,0,52,0
4035,30,4,0,7,0,1,1,32,6,189265,12,0,0,40,0
4036,33,4,1,11,4,11,1,32,4,144949,9,0,0,40,0
4037,28,4,1,9,4,9,1,32,1,329426,13,0,0,40,0
4038,47,4,0,11,0,9,4,32,4,44216,9,0,0,45,0
4039,56,4,1,4,2,9,0,32,6,162130,3,0,1887,67,1
4040,25,4,0,15,3,4,4,32,4,35854,10,0,0,40,0
4041,44,4,1,14,2,12,0,0,4,237993,15,0,0,45,0
4042,32,1,0,9,0,9,1,32,7,77723,13,0,0,40,0
4043,46,4,1,14,2,2,0,32,4,203067,15,0,0,40,1
4044,34,2,1,15,2,9,0,15,4,189809,10,0,0,52,0
4045,27,4,1,9,4,13,1,0,4,333296,13,0,0,30,0
4046,50,4,0,15,0,13,1,32,4,166758,10,0,0,15,0
4047,27,4,1,15,4,13,1,32,4,42734,10,0,0,25,0
4048,60,4,0,11,2,13,5,32,4,54800,9,0,0,40,0
4049,52,4,0,9,2,4,5,32,4,147876,13,15024,0,60,1
4050,19,4,1,15,4,13,3,32,4,52372,10,0,0,20,0
4051,22,4,1,7,4,11,1,0,4,433669,12,0,0,36,0
4052,61,4,1,9,2,9,0,32,4,226297,13,0,0,40,0
4053,58,4,1,8,2,8,0,32,6,121912,11,0,0,42,0
4054,44,4,1,0,4,8,3,32,6,111483,6,0,0,50,0
4055,28,4,0,15,5,13,4,32,4,71733,10,0,0,15,0
4056,21,4,0,7,4,0,3,32,0,242736,12,0,0,40,0
4057,50,4,1,15,2,10,0,18,2,254148,10,0,0,40,0
4058,52,4,1,15,2,5,0,32,6,104501,10,0,0,60,1
4059,36,4,1,9,2,2,0,32,4,190759,13,0,0,45,1
4060,57,4,1,11,2,10,0,32,6,181031,9,0,0,60,0
4061,58,4,1,9,6,9,4,32,4,111625,13,8614,0,40,1
4062,38,4,1,7,2,4,0,32,4,168496,12,0,0,50,1
4063,32,4,1,9,4,1,1,32,4,195891,13,0,0,55,0
4064,45,4,1,6,4,13,3,32,2,175958,5,0,0,40,0
4065,17,4,1,1,4,4,3,32,4,262511,7,0,0,20,0
4066,44,2,1,9,2,9,0,32,4,203943,13,0,0,35,1
4067,44,4,0,11,4,9,1,32,4,205706,9,0,0,40,0
4068,33,4,1,9,2,9,0,32,6,123424,13,0,0,40,1
4069,42,2,0,15,6,4,4,32,4,224203,10,0,0,40,0
4070,61,4,1,5,2,6,0,32,4,147845,4,0,0,31,0
4071,45,4,1,11,2,8,0,32,4,187033,9,0,2051,40,0
4072,47,2,1,11,2,6,0,32,1,192894,9,0,0,50,1
4073,20,4,1,11,4,8,4,32,4,53878,9,0,0,40,0
4074,44,4,1,9,2,9,0,32,4,201723,13,15024,0,45,1
4075,41,1,1,9,2,8,0,0,4,169104,13,0,0,40,1
4076,48,4,1,9,2,2,0,32,4,202467,13,0,1485,40,1
4077,36,4,1,12,2,9,0,32,4,280169,14,0,0,50,1
4078,18,4,1,2,4,13,3,32,4,240330,8,0,0,18,0
4079,34,4,1,11,2,9,0,32,5,198613,9,0,2002,40,0
4080,44,4,0,15,0,1,4,32,4,206686,10,0,0,40,0
4081,35,4,1,11,2,8,0,32,4,181382,9,0,0,43,0
4082,30,4,1,11,2,12,0,32,4,167832,9,0,0,40,0
4083,28,1,0,11,4,9,1,40,4,88419,9,0,0,40,0
4084,51,4,1,9,2,8,0,32,4,254211,13,0,0,20,1
4085,31,2,1,15,4,1,3,32,2,295589,10,0,0,40,0
4086,29,4,1,11,2,8,0,32,4,217200,9,0,0,40,0
4087,22,2,0,8,4,4,1,32,4,364342,11,0,0,25,0
4088,54,4,0,15,0,1,4,32,4,197481,10,0,0,40,0
4089,55,4,1,15,2,8,0,32,1,146477,10,0,0,45,0
4090,39,4,1,11,4,6,3,32,4,135020,9,0,0,40,0
4091,26,4,1,11,4,4,3,32,5,366662,9,0,0,50,0
4092,50,1,0,11,2,12,2,22,4,135643,9,0,0,40,0
4093,66,4,0,10,0,2,1,32,2,376506,16,3273,0,40,0
4094,35,4,1,15,2,2,0,32,4,38948,10,0,0,40,1
4095,41,4,0,11,0,13,4,32,4,206878,9,0,0,32,0
4096,26,4,1,8,4,8,3,16,1,171928,11,0,0,50,0
4097,64,4,0,4,0,13,1,0,2,199298,3,0,0,45,0
4098,23,4,1,11,4,5,3,32,4,172232,9,0,0,50,0
4099,24,4,1,15,2,11,0,32,4,214555,10,0,0,40,0
4100,48,4,0,11,0,1,1,32,4,62605,9,0,0,35,0
4101,45,4,1,11,2,9,0,32,6,298130,9,0,0,25,0
4102,22,4,1,15,4,5,3,32,7,151991,10,0,0,20,0
4103,37,4,0,9,0,2,4,32,2,102936,13,0,0,55,0
4104,36,1,1,11,2,1,0,34,4,160120,9,0,0,40,0
4105,60,4,0,15,0,0,1,32,0,124487,10,0,0,40,1
4106,49,4,1,11,2,2,0,32,7,142856,9,0,0,40,1
4107,29,4,0,15,4,4,3,32,4,147340,10,0,0,40,0
4108,49,4,1,11,0,9,1,32,4,83444,9,0,0,40,0
4109,33,4,0,11,0,13,4,32,4,112900,9,0,0,40,0
4110,56,4,1,12,2,9,0,32,4,37394,14,0,0,40,0
4111,48,4,0,15,2,9,5,32,2,31264,10,5178,0,40,1
4112,31,1,0,1,3,4,3,10,4,130620,7,0,0,40,0
4113,61,4,0,11,0,1,1,11,4,168654,9,0,0,40,0
4114,40,4,1,9,2,9,0,32,4,111483,13,7298,0,40,1
4115,40,4,0,11,2,4,5,32,4,103474,9,0,0,30,0
4116,24,4,1,15,2,11,0,32,4,266926,10,0,0,40,0
4117,53,4,1,15,2,8,0,32,4,22154,10,0,0,40,0
4118,24,4,1,9,4,9,1,32,4,321435,13,0,0,50,0
4119,27,4,1,9,4,1,1,32,4,517000,13,0,0,35,0
4120,19,4,1,15,4,11,3,32,4,73190,10,0,0,20,0
4121,19,4,0,15,4,4,1,32,4,269657,10,0,0,35,0
4122,51,4,1,7,2,4,0,32,4,124963,12,0,0,50,0
4123,50,2,0,3,5,2,4,32,4,92969,2,0,0,40,0
4124,41,4,1,9,2,2,0,32,7,144928,13,0,0,40,1
4125,27,4,1,11,4,6,3,32,4,183639,9,0,0,40,0
4126,19,4,0,11,4,13,3,32,4,28145,9,0,0,52,0
4127,65,4,1,9,4,9,1,32,4,171584,13,0,0,40,0
4128,48,4,0,11,2,2,5,32,4,199763,9,0,0,8,0
4129,63,4,1,0,2,9,0,32,4,183608,6,0,0,40,0
4130,46,4,1,9,2,9,0,32,2,65535,13,0,0,48,1
4131,65,4,1,11,2,9,0,32,4,95303,9,0,0,40,1
4132,43,4,1,9,2,2,0,32,7,52849,13,0,0,40,0
4133,66,4,1,9,2,0,0,32,0,188842,13,0,0,24,0
4134,53,4,0,11,2,9,5,32,7,281590,9,15024,0,40,1
4135,33,4,1,8,4,8,4,32,4,168782,11,0,0,40,0
4136,35,4,0,9,2,2,5,0,4,359131,13,7298,0,8,1
4137,47,4,1,1,2,1,0,32,4,189123,7,0,1485,58,0
4138,39,4,0,12,2,2,5,32,5,202937,14,0,0,40,1
4139,50,4,1,11,4,11,3,32,4,182907,9,0,0,25,0
4140,43,4,1,14,2,2,0,32,6,193494,15,0,0,60,1
4141,51,4,1,15,2,4,0,32,4,177669,10,0,0,60,0
4142,31,1,1,9,2,2,0,23,4,167725,13,15024,0,48,1
4143,21,4,1,0,4,11,1,32,4,62339,6,0,0,40,0
4144,23,4,1,15,4,12,3,32,4,224954,10,0,0,25,0
4145,23,4,1,15,4,1,3,32,4,393248,10,0,0,40,0
4146,56,4,0,15,0,4,4,32,6,78090,10,0,0,48,0
4147,24,4,1,11,4,12,3,32,4,163595,9,0,0,40,0
4148,19,4,0,15,4,0,3,32,0,140242,10,0,0,20,0
4149,28,4,0,0,4,12,1,32,4,140845,6,0,155,40,0
4150,22,4,1,0,4,8,1,32,4,186452,6,0,0,30,0
4151,27,4,1,15,2,6,0,32,4,183523,10,0,0,40,1
4152,81,2,0,6,6,14,1,32,4,114670,5,2062,0,5,0
4153,35,4,0,9,4,2,3,32,6,185621,13,0,0,40,0
4154,41,4,1,11,2,5,0,32,4,119721,9,0,0,40,0
4155,28,4,0,11,4,9,1,32,4,173110,9,0,0,40,0
4156,62,4,1,5,2,4,0,32,6,168682,4,0,0,5,0
4157,55,4,1,7,2,4,0,32,6,349910,12,0,0,60,0
4158,23,4,1,9,4,9,3,32,4,77581,13,0,0,40,0
4159,45,2,0,11,3,1,4,32,2,160187,9,0,0,40,0
4160,29,0,1,11,2,11,0,32,4,26451,9,0,0,40,0
4161,57,4,1,9,0,9,1,32,2,143910,13,0,0,40,0
4162,42,4,0,7,2,9,5,32,2,186909,12,0,0,45,1
4163,25,2,0,11,4,1,2,32,4,397962,9,0,0,40,0
4164,48,4,1,9,2,9,0,32,4,248059,13,5013,0,45,0
4165,40,4,1,11,2,12,0,32,4,274158,9,0,0,40,0
4166,41,4,0,11,0,1,4,32,4,343121,9,0,0,36,0
4167,20,4,1,15,4,11,3,32,4,58222,10,0,0,20,0
4168,43,4,1,12,2,2,0,32,7,198965,14,0,0,40,1
4169,24,4,1,0,4,13,1,32,2,461678,6,0,0,40,0
4170,18,4,1,1,4,0,3,32,0,79990,7,0,0,35,0
4171,19,4,0,0,0,13,1,32,4,415354,6,0,0,40,0
4172,30,4,1,11,4,3,3,32,4,425528,9,0,0,70,0
4173,36,4,1,15,2,3,0,32,2,171482,10,0,0,56,1
4174,38,4,1,15,2,9,0,32,5,125324,10,0,0,80,1
4175,56,4,1,12,2,2,0,32,4,282023,14,0,0,40,1
4176,44,4,1,11,4,8,1,32,7,55395,9,0,0,40,0
4177,32,4,0,11,2,13,5,0,6,116834,9,0,0,5,0
4178,22,4,1,9,2,12,0,0,4,253799,13,0,0,45,0
4179,26,4,1,9,4,13,1,32,4,136309,13,0,0,40,0
4180,43,4,0,15,4,1,1,32,4,199191,10,0,0,50,0
4181,22,4,1,15,4,9,3,32,4,322674,10,0,0,40,0
4182,63,4,0,11,6,9,1,32,1,154675,9,0,0,40,0
4183,35,4,0,9,4,1,3,32,4,184117,13,0,0,40,0
4184,19,0,0,11,4,4,3,32,4,29083,9,0,0,25,0
4185,26,4,1,11,2,8,0,32,4,244495,9,0,0,48,0
4186,50,4,0,4,3,13,4,18,4,263200,3,0,0,34,0
4187,56,4,1,6,2,6,0,32,5,184598,5,0,0,99,0
4188,26,4,1,11,0,12,1,32,4,365289,9,0,0,40,0
4189,42,4,1,11,2,0,0,32,0,137390,9,0,0,40,0
4190,26,4,1,15,2,8,0,32,4,106406,10,0,0,40,0
4191,44,4,1,11,2,9,0,32,4,165815,9,0,0,60,1
4192,38,4,1,15,2,9,2,32,4,136137,10,0,0,50,1
4193,44,4,0,11,2,1,5,32,4,199191,9,0,0,30,0
4194,78,4,1,9,2,9,0,32,2,136198,13,0,0,15,0
4195,45,4,0,11,3,1,4,32,4,190088,9,0,0,30,0
4196,50,4,1,12,2,9,0,32,4,158680,14,0,0,50,1
4197,27,4,1,11,4,11,3,32,4,221912,9,0,0,40,0
4198,40,0,1,11,4,9,1,32,4,34113,9,6849,0,43,0
4199,23,4,0,11,4,13,1,32,4,396099,9,0,0,25,0
4200,60,4,0,9,0,9,1,9,4,114263,13,0,0,40,1
4201,38,4,1,9,5,2,4,32,4,103456,13,0,0,40,0
4202,20,4,1,15,4,11,3,32,4,117767,10,0,0,40,0
4203,44,4,0,11,0,13,4,32,4,121130,9,0,0,40,0
4204,28,2,0,9,4,9,4,0,4,178489,13,0,0,45,0
4205,30,4,1,11,2,8,0,32,6,173854,9,0,0,60,0
4206,17,4,0,1,4,13,3,32,4,140027,7,0,0,25,0
4207,36,4,0,0,4,4,4,0,4,58337,6,0,0,35,0
4208,21,4,1,15,4,9,3,32,4,133471,10,0,0,40,0
4209,35,4,0,11,0,13,1,32,4,379959,9,0,0,40,0
4210,53,4,1,15,2,10,0,32,7,153486,10,0,0,50,0
4211,51,4,1,11,2,8,0,32,4,334273,9,0,0,40,0
4212,49,4,1,11,2,8,0,32,4,192894,9,0,0,40,1
4213,45,4,1,9,4,5,3,32,4,49298,13,0,0,40,0
4214,48,4,1,9,2,2,0,32,2,148549,13,0,0,40,0
4215,59,4,1,15,2,9,0,32,4,115414,10,0,0,40,1
4216,32,4,0,11,0,13,4,32,4,153963,9,0,0,35,0
4217,32,4,0,15,4,13,3,32,4,86808,10,0,0,38,0
4218,23,4,1,6,4,12,2,18,4,447488,5,0,0,35,0
4219,46,4,0,11,2,1,5,32,1,167381,9,0,0,40,1
4220,34,0,1,11,2,8,2,32,4,137088,9,0,0,40,0
4221,53,4,1,11,4,0,1,32,0,150393,9,0,1504,35,0
4222,21,4,1,11,2,10,0,32,4,243842,9,0,0,40,0
4223,52,4,1,7,2,9,0,32,4,175714,12,0,0,55,1
4224,45,4,0,9,5,2,1,32,7,32186,13,0,0,40,0
4225,28,4,0,12,2,9,5,32,7,200775,14,0,0,40,0
4226,76,4,1,12,2,8,0,32,6,174309,14,0,0,10,0
4227,20,4,1,15,4,0,3,32,0,53738,10,0,0,60,0
4228,41,4,1,9,2,10,0,32,4,193882,13,0,0,40,0
4229,39,2,0,11,4,1,4,32,4,315291,9,0,0,40,0
4230,21,4,1,15,4,8,3,32,4,275395,10,0,0,40,0
4231,39,4,1,12,2,2,0,32,2,203482,14,7298,0,40,1
4232,23,4,1,9,4,2,1,32,1,53245,13,0,0,40,0
4233,24,4,1,11,4,13,1,32,4,235722,9,0,0,40,0
4234,60,4,0,11,2,1,5,32,4,166330,9,0,0,40,0
4235,26,4,1,9,4,2,1,32,7,28366,13,0,0,40,0
4236,43,4,0,11,2,12,5,19,4,298161,9,0,0,40,0
4237,51,4,1,15,2,9,0,32,5,260938,10,0,0,50,1
4238,26,4,1,9,4,2,1,32,4,38232,13,0,0,50,0
4239,24,4,1,7,4,0,1,32,0,196388,12,0,0,12,0
4240,43,4,1,9,2,1,0,32,4,240698,13,0,0,40,1
4241,34,4,0,11,5,1,3,32,4,195488,9,0,0,40,0
4242,46,4,0,15,0,9,4,32,6,199596,10,0,0,50,0
4243,29,4,1,15,2,10,3,32,8,212588,10,0,0,65,0
4244,39,4,1,11,2,9,0,32,6,52187,9,0,0,40,0
4245,33,4,0,11,2,1,5,32,2,119829,9,0,0,60,0
4246,25,1,0,8,4,13,2,0,4,226891,11,0,0,40,0
4247,44,4,0,11,0,1,4,32,4,421449,9,0,0,40,0
4248,35,1,1,9,4,4,3,28,4,140915,13,0,1590,40,0
4249,19,4,1,11,4,11,3,32,4,60661,9,0,0,52,0
4250,29,4,1,15,2,6,0,32,4,180299,10,0,0,35,0
4251,75,4,1,11,2,8,0,32,4,187424,9,0,0,20,0
4252,38,4,0,11,2,12,5,32,4,23892,9,0,0,40,0
4253,51,4,1,12,2,3,0,32,4,102615,14,0,1977,40,1
4254,40,4,1,15,0,9,1,32,4,279679,10,0,0,45,0
4255,38,4,0,1,2,1,5,32,4,205359,7,0,0,32,0
4256,39,4,1,9,2,9,0,14,4,216256,13,0,0,60,1
4257,55,1,0,12,4,2,2,30,4,119751,14,0,0,40,0
4258,41,4,1,11,2,12,0,32,4,325786,9,0,0,40,0
4259,37,4,1,8,0,4,1,32,4,137229,11,0,0,45,1
4260,28,4,0,12,4,2,1,32,4,355259,14,0,0,40,1
4261,54,4,1,9,2,9,0,32,5,357596,13,7298,0,55,1
4262,17,4,0,0,4,4,3,32,4,150106,6,0,0,20,0
4263,23,4,0,9,4,9,3,32,4,207415,13,0,0,15,0
4264,36,4,1,15,2,3,0,32,2,359001,10,0,0,48,0
